frame,timestamp,type,name,x_norm,y_norm,z_norm,visibility,x_px,y_px,dx_px,dy_px,distance_px,speed_px_per_sec,angle_deg
15,0.6250,keypoint,left_ankle,0.587084,0.960540,0.193864,0.960068,238,691,0,0,0.0000,0.0000,
15,0.6250,keypoint,right_ankle,0.519594,0.962771,0.224511,0.922071,210,693,0,0,0.0000,0.0000,
15,0.6250,angle,left_elbow,,,,,,,,,,,75.1212
15,0.6250,angle,right_elbow,,,,,,,,,,,32.2756
15,0.6250,angle,left_knee,,,,,,,,,,,175.8991
15,0.6250,angle,right_knee,,,,,,,,,,,179.3667
16,0.6667,keypoint,nose,0.544034,0.535675,-0.100405,0.997752,220,385,-2,0,2.0000,48.0000,
16,0.6667,keypoint,left_shoulder,0.609479,0.584522,0.129964,0.999807,247,420,0,0,0.0000,0.0000,
16,0.6667,keypoint,right_shoulder,0.477809,0.586385,0.135679,0.996602,193,422,-2,1,2.2361,53.6656,
16,0.6667,keypoint,left_elbow,0.621291,0.651721,-0.062101,0.933515,252,469,1,-1,1.4142,33.9411,
16,0.6667,keypoint,right_elbow,0.512684,0.625222,-0.148680,0.794594,208,450,0,0,0.0000,0.0000,
16,0.6667,keypoint,left_wrist,0.511548,0.641348,-0.228220,0.861473,207,461,0,-1,1.0000,24.0000,
16,0.6667,keypoint,right_wrist,0.528863,0.567261,-0.481536,0.811113,214,408,0,0,0.0000,0.0000,
16,0.6667,keypoint,left_hip,0.583577,0.733219,-0.001645,0.998885,236,527,0,0,0.0000,0.0000,
16,0.6667,keypoint,right_hip,0.488788,0.734260,0.002171,0.997790,198,528,0,0,0.0000,0.0000,
16,0.6667,keypoint,left_knee,0.593054,0.856713,-0.099608,0.986864,240,616,0,0,0.0000,0.0000,
16,0.6667,keypoint,right_knee,0.506721,0.858757,-0.040493,0.970556,205,618,0,0,0.0000,0.0000,
16,0.6667,keypoint,left_ankle,0.588062,0.960518,0.190315,0.960240,238,691,0,0,0.0000,0.0000,
16,0.6667,keypoint,right_ankle,0.519552,0.962914,0.215418,0.921532,210,693,0,0,0.0000,0.0000,
16,0.6667,angle,left_elbow,,,,,,,,,,,74.0931
16,0.6667,angle,right_elbow,,,,,,,,,,,36.3087
16,0.6667,angle,left_knee,,,,,,,,,,,175.8991
16,0.6667,angle,right_knee,,,,,,,,,,,179.3667
17,0.7083,keypoint,nose,0.540645,0.536062,-0.109266,0.997694,219,385,-1,0,1.0000,24.0000,
17,0.7083,keypoint,left_shoulder,0.609533,0.584421,0.129837,0.999813,247,420,0,0,0.0000,0.0000,
17,0.7083,keypoint,right_shoulder,0.473098,0.587959,0.136967,0.996460,192,423,-1,1,1.4142,33.9411,
17,0.7083,keypoint,left_elbow,0.627272,0.649997,-0.067831,0.937168,254,467,2,-2,2.8284,67.8823,
17,0.7083,keypoint,right_elbow,0.511138,0.625507,-0.136260,0.794431,207,450,-1,0,1.0000,24.0000,
17,0.7083,keypoint,left_wrist,0.513785,0.638992,-0.240122,0.868743,208,460,1,-1,1.4142,33.9411,
17,0.7083,keypoint,right_wrist,0.529482,0.567708,-0.464898,0.812361,214,408,0,0,0.0000,0.0000,
17,0.7083,keypoint,left_hip,0.583571,0.733226,-0.003282,0.998808,236,527,0,0,0.0000,0.0000,
17,0.7083,keypoint,right_hip,0.487709,0.734268,0.003745,0.997609,198,528,0,0,0.0000,0.0000,
17,0.7083,keypoint,left_knee,0.592887,0.856102,-0.097829,0.986891,240,616,0,0,0.0000,0.0000,
17,0.7083,keypoint,right_knee,0.506701,0.858664,-0.044469,0.970258,205,618,0,0,0.0000,0.0000,
17,0.7083,keypoint,left_ankle,0.588749,0.960041,0.182585,0.960178,239,691,1,0,1.0000,24.0000,
17,0.7083,keypoint,right_ankle,0.519192,0.963146,0.187991,0.920946,210,693,0,0,0.0000,0.0000,
17,0.7083,angle,left_elbow,,,,,,,,,,,72.8763
17,0.7083,angle,right_elbow,,,,,,,,,,,38.5169
17,0.7083,angle,left_knee,,,,,,,,,,,176.6627
17,0.7083,angle,right_knee,,,,,,,,,,,179.3667
18,0.7500,keypoint,nose,0.537488,0.537524,-0.113568,0.997552,218,387,-1,2,2.2361,53.6656,
18,0.7500,keypoint,left_shoulder,0.609486,0.584898,0.122151,0.999811,247,421,0,1,1.0000,24.0000,
18,0.7500,keypoint,right_shoulder,0.468707,0.589442,0.121345,0.996304,190,424,-2,1,2.2361,53.6656,
18,0.7500,keypoint,left_elbow,0.628258,0.648538,-0.105288,0.939036,255,466,1,-1,1.4142,33.9411,
18,0.7500,keypoint,right_elbow,0.510162,0.624870,-0.177424,0.794989,207,449,0,-1,1.0000,24.0000,
18,0.7500,keypoint,left_wrist,0.516099,0.638156,-0.303830,0.872260,209,459,1,-1,1.4142,33.9411,
18,0.7500,keypoint,right_wrist,0.529248,0.569171,-0.505751,0.813208,214,409,0,1,1.0000,24.0000,
18,0.7500,keypoint,left_hip,0.583680,0.733445,-0.003540,0.998702,236,528,0,1,1.0000,24.0000,
18,0.7500,keypoint,right_hip,0.487197,0.734602,0.003969,0.997395,197,528,-1,0,1.0000,24.0000,
18,0.7500,keypoint,left_knee,0.592759,0.856017,-0.099167,0.986584,240,616,0,0,0.0000,0.0000,
18,0.7500,keypoint,right_knee,0.506701,0.858657,-0.044806,0.969098,205,618,0,0,0.0000,0.0000,
18,0.7500,keypoint,left_ankle,0.589092,0.959776,0.174565,0.959134,239,691,0,0,0.0000,0.0000,
18,0.7500,keypoint,right_ankle,0.519174,0.963083,0.189862,0.918465,210,693,0,0,0.0000,0.0000,
18,0.7500,angle,left_elbow,,,,,,,,,,,71.2669
18,0.7500,angle,right_elbow,,,,,,,,,,,44.1419
18,0.7500,angle,left_knee,,,,,,,,,,,176.6335
18,0.7500,angle,right_knee,,,,,,,,,,,178.7345
19,0.7917,keypoint,nose,0.536980,0.539379,-0.103336,0.997401,218,388,0,1,1.0000,24.0000,
19,0.7917,keypoint,left_shoulder,0.609342,0.585725,0.130673,0.999808,247,421,0,0,0.0000,0.0000,
19,0.7917,keypoint,right_shoulder,0.466827,0.590475,0.117144,0.996203,189,425,-1,1,1.4142,33.9411,
19,0.7917,keypoint,left_elbow,0.627982,0.646878,-0.097771,0.939314,254,465,-1,-1,1.4142,33.9411,
19,0.7917,keypoint,right_elbow,0.509666,0.624025,-0.189108,0.799059,206,449,-1,0,1.0000,24.0000,
19,0.7917,keypoint,left_wrist,0.517391,0.637262,-0.312308,0.873270,210,458,1,-1,1.4142,33.9411,
19,0.7917,keypoint,right_wrist,0.529074,0.569946,-0.504423,0.814565,214,410,0,1,1.0000,24.0000,
19,0.7917,keypoint,left_hip,0.583830,0.733532,-0.002728,0.998591,237,528,1,0,1.0000,24.0000,
19,0.7917,keypoint,right_hip,0.486747,0.734829,0.003119,0.997198,197,529,0,1,1.0000,24.0000,
19,0.7917,keypoint,left_knee,0.592712,0.855997,-0.099688,0.986068,240,616,0,0,0.0000,0.0000,
19,0.7917,keypoint,right_knee,0.506433,0.858751,-0.055206,0.967756,205,618,0,0,0.0000,0.0000,
19,0.7917,keypoint,left_ankle,0.589305,0.959971,0.154515,0.957704,239,691,0,0,0.0000,0.0000,
19,0.7917,keypoint,right_ankle,0.518444,0.963372,0.159726,0.915559,210,693,0,0,0.0000,0.0000,
19,0.7917,angle,left_elbow,,,,,,,,,,,71.9210
19,0.7917,angle,right_elbow,,,,,,,,,,,46.9034
19,0.7917,angle,left_knee,,,,,,,,,,,177.2836
19,0.7917,angle,right_knee,,,,,,,,,,,178.6777
20,0.8333,keypoint,nose,0.534593,0.542194,-0.102288,0.997249,217,390,-1,2,2.2361,53.6656,
20,0.8333,keypoint,left_shoulder,0.609225,0.587307,0.128361,0.999800,247,422,0,1,1.0000,24.0000,
20,0.8333,keypoint,right_shoulder,0.463123,0.592138,0.107885,0.995984,188,426,-1,1,1.4142,33.9411,
20,0.8333,keypoint,left_elbow,0.627267,0.645546,-0.126906,0.939002,254,464,0,-1,1.0000,24.0000,
20,0.8333,keypoint,right_elbow,0.507800,0.623407,-0.211248,0.797859,206,448,0,-1,1.0000,24.0000,
20,0.8333,keypoint,left_wrist,0.517385,0.637335,-0.350100,0.871818,210,458,0,0,0.0000,0.0000,
20,0.8333,keypoint,right_wrist,0.524571,0.570568,-0.520468,0.806257,212,410,-2,0,2.0000,48.0000,
20,0.8333,keypoint,left_hip,0.583894,0.733715,-0.002623,0.998520,237,528,0,0,0.0000,0.0000,
20,0.8333,keypoint,right_hip,0.486642,0.735328,0.002991,0.997041,197,529,0,0,0.0000,0.0000,
20,0.8333,keypoint,left_knee,0.592678,0.856351,-0.108110,0.985542,240,616,0,0,0.0000,0.0000,
20,0.8333,keypoint,right_knee,0.506436,0.859225,-0.060468,0.966135,205,618,0,0,0.0000,0.0000,
20,0.8333,keypoint,left_ankle,0.589364,0.960396,0.137667,0.956317,239,691,0,0,0.0000,0.0000,
20,0.8333,keypoint,right_ankle,0.518347,0.963333,0.160160,0.912249,210,693,0,0,0.0000,0.0000,
20,0.8333,angle,left_elbow,,,,,,,,,,,72.7725
20,0.8333,angle,right_elbow,,,,,,,,,,,48.2620
20,0.8333,angle,left_knee,,,,,,,,,,,177.2836
20,0.8333,angle,right_knee,,,,,,,,,,,178.6777
21,0.8750,keypoint,nose,0.532426,0.544193,-0.104188,0.997303,216,391,-1,1,1.4142,33.9411,
21,0.8750,keypoint,left_shoulder,0.609047,0.587790,0.118918,0.999808,247,423,0,1,1.0000,24.0000,
21,0.8750,keypoint,right_shoulder,0.460923,0.593405,0.108712,0.995874,187,427,-1,1,1.4142,33.9411,
21,0.8750,keypoint,left_elbow,0.626922,0.643614,-0.123628,0.941797,254,463,0,-1,1.0000,24.0000,
21,0.8750,keypoint,right_elbow,0.501071,0.623378,-0.184215,0.796441,203,448,-3,0,3.0000,72.0000,
21,0.8750,keypoint,left_wrist,0.517292,0.637684,-0.332846,0.877154,210,459,0,1,1.0000,24.0000,
21,0.8750,keypoint,right_wrist,0.519600,0.571058,-0.495285,0.799007,210,411,-2,1,2.2361,53.6656,
21,0.8750,keypoint,left_hip,0.583950,0.733791,-0.004950,0.998501,237,528,0,0,0.0000,0.0000,
21,0.8750,keypoint,right_hip,0.486508,0.735656,0.005299,0.996955,197,529,0,0,0.0000,0.0000,
21,0.8750,keypoint,left_knee,0.592586,0.857391,-0.109864,0.985625,240,617,0,1,1.0000,24.0000,
21,0.8750,keypoint,right_knee,0.506252,0.860083,-0.058335,0.966032,205,619,0,1,1.0000,24.0000,
21,0.8750,keypoint,left_ankle,0.589353,0.960816,0.136520,0.956050,239,691,0,0,0.0000,0.0000,
21,0.8750,keypoint,right_ankle,0.518006,0.963508,0.157580,0.911408,210,693,0,0,0.0000,0.0000,
21,0.8750,angle,left_elbow,,,,,,,,,,,74.8793
21,0.8750,angle,right_elbow,,,,,,,,,,,48.0171
21,0.8750,angle,left_knee,,,,,,,,,,,177.2952
21,0.8750,angle,right_knee,,,,,,,,,,,178.7859
22,0.9167,keypoint,nose,0.529965,0.544835,-0.117585,0.997419,215,392,-1,1,1.4142,33.9411,
22,0.9167,keypoint,left_shoulder,0.608577,0.587693,0.091223,0.999821,247,423,0,0,0.0000,0.0000,
22,0.9167,keypoint,right_shoulder,0.459531,0.593912,0.122554,0.995714,186,427,-1,0,1.0000,24.0000,
22,0.9167,keypoint,left_elbow,0.626834,0.641568,-0.135774,0.945902,254,461,0,-2,2.0000,48.0000,
22,0.9167,keypoint,right_elbow,0.494383,0.623523,-0.164086,0.785619,200,448,-3,0,3.0000,72.0000,
22,0.9167,keypoint,left_wrist,0.517123,0.637152,-0.328789,0.885501,209,458,-1,-1,1.4142,33.9411,
22,0.9167,keypoint,right_wrist,0.517620,0.572235,-0.474019,0.779566,210,412,0,1,1.0000,24.0000,
22,0.9167,keypoint,left_hip,0.584020,0.733630,-0.012828,0.998509,237,528,0,0,0.0000,0.0000,
22,0.9167,keypoint,right_hip,0.486476,0.735599,0.013207,0.996882,197,529,0,0,0.0000,0.0000,
22,0.9167,keypoint,left_knee,0.591722,0.857494,-0.108425,0.985957,240,617,0,0,0.0000,0.0000,
22,0.9167,keypoint,right_knee,0.505094,0.860067,-0.057759,0.966590,205,619,0,0,0.0000,0.0000,
22,0.9167,keypoint,left_ankle,0.589336,0.959389,0.146390,0.956157,239,690,0,-1,1.0000,24.0000,
22,0.9167,keypoint,right_ankle,0.517945,0.963343,0.163848,0.911283,210,693,0,0,0.0000,0.0000,
22,0.9167,angle,left_elbow,,,,,,,,,,,75.7484
22,0.9167,angle,right_elbow,,,,,,,,,,,49.2142
22,0.9167,angle,left_knee,,,,,,,,,,,177.2846
22,0.9167,angle,right_knee,,,,,,,,,,,178.7859
23,0.9583,keypoint,nose,0.527876,0.544998,-0.126038,0.997516,214,392,-1,0,1.0000,24.0000,
23,0.9583,keypoint,left_shoulder,0.608215,0.586658,0.078789,0.999832,246,422,-1,-1,1.4142,33.9411,
23,0.9583,keypoint,right_shoulder,0.459076,0.593954,0.122798,0.995605,186,427,0,0,0.0000,0.0000,
23,0.9583,keypoint,left_elbow,0.626720,0.639102,-0.143343,0.949285,254,460,0,-1,1.0000,24.0000,
23,0.9583,keypoint,right_elbow,0.492786,0.623217,-0.163774,0.778552,200,448,0,0,0.0000,0.0000,
23,0.9583,keypoint,left_wrist,0.516756,0.636475,-0.335523,0.892184,209,458,0,0,0.0000,0.0000,
23,0.9583,keypoint,right_wrist,0.516362,0.572816,-0.464568,0.765588,209,412,-1,0,1.0000,24.0000,
23,0.9583,keypoint,left_hip,0.584093,0.733159,-0.016644,0.998515,237,527,0,-1,1.0000,24.0000,
23,0.9583,keypoint,right_hip,0.486486,0.735218,0.017010,0.996826,197,529,0,0,0.0000,0.0000,
23,0.9583,keypoint,left_knee,0.591316,0.857429,-0.107054,0.986173,240,617,0,0,0.0000,0.0000,
23,0.9583,keypoint,right_knee,0.504466,0.859710,-0.053975,0.967181,204,618,-1,-1,1.4142,33.9411,
23,0.9583,keypoint,left_ankle,0.589455,0.957644,0.133917,0.956204,239,689,0,-1,1.0000,24.0000,
23,0.9583,keypoint,right_ankle,0.518837,0.962698,0.153926,0.911161,210,693,0,0,0.0000,0.0000,
23,0.9583,angle,left_elbow,,,,,,,,,,,75.5665
23,0.9583,angle,right_elbow,,,,,,,,,,,47.7263
23,0.9583,angle,left_knee,,,,,,,,,,,177.2951
23,0.9583,angle,right_knee,,,,,,,,,,,179.9232
24,1.0000,keypoint,nose,0.525339,0.544798,-0.135479,0.997613,213,392,-1,0,1.0000,24.0000,
24,1.0000,keypoint,left_shoulder,0.607674,0.584707,0.056905,0.999844,246,420,0,-2,2.0000,48.0000,
24,1.0000,keypoint,right_shoulder,0.458635,0.593682,0.141172,0.995444,186,427,0,0,0.0000,0.0000,
24,1.0000,keypoint,left_elbow,0.626564,0.636823,-0.156790,0.952635,254,458,0,-2,2.0000,48.0000,
24,1.0000,keypoint,right_elbow,0.491672,0.620437,-0.059288,0.761082,199,446,-1,-2,2.2361,53.6656,
24,1.0000,keypoint,left_wrist,0.514746,0.635577,-0.337422,0.898737,208,457,-1,-1,1.4142,33.9411,
24,1.0000,keypoint,right_wrist,0.516457,0.573224,-0.277719,0.731355,209,412,0,0,0.0000,0.0000,
24,1.0000,keypoint,left_hip,0.584806,0.732114,-0.024915,0.998559,237,527,0,0,0.0000,0.0000,
24,1.0000,keypoint,right_hip,0.487538,0.734600,0.025370,0.996816,197,528,0,-1,1.0000,24.0000,
24,1.0000,keypoint,left_knee,0.591449,0.854389,-0.105995,0.986314,240,615,0,-2,2.0000,48.0000,
24,1.0000,keypoint,right_knee,0.504760,0.856307,-0.029839,0.967825,204,616,0,-2,2.0000,48.0000,
24,1.0000,keypoint,left_ankle,0.589692,0.955283,0.138912,0.956629,239,687,0,-2,2.0000,48.0000,
24,1.0000,keypoint,right_ankle,0.521093,0.960301,0.159857,0.913103,211,691,1,-2,2.2361,53.6656,
24,1.0000,angle,left_elbow,,,,,,,,,,,76.8660
24,1.0000,angle,right_elbow,,,,,,,,,,,50.7699
24,1.0000,angle,left_knee,,,,,,,,,,,177.2518
24,1.0000,angle,right_knee,,,,,,,,,,,179.2159
25,1.0417,keypoint,nose,0.522584,0.543723,-0.132490,0.997697,212,391,-1,-1,1.4142,33.9411,
25,1.0417,keypoint,left_shoulder,0.606788,0.581607,0.068771,0.999853,246,418,0,-2,2.0000,48.0000,
25,1.0417,keypoint,right_shoulder,0.457686,0.593437,0.156682,0.995451,185,427,-1,0,1.0000,24.0000,
25,1.0417,keypoint,left_elbow,0.626332,0.635021,-0.135137,0.955124,254,457,0,-1,1.0000,24.0000,
25,1.0417,keypoint,right_elbow,0.491764,0.620782,-0.052798,0.749203,199,446,0,0,0.0000,0.0000,
25,1.0417,keypoint,left_wrist,0.510764,0.635421,-0.284616,0.903188,207,457,-1,0,1.0000,24.0000,
25,1.0417,keypoint,right_wrist,0.517357,0.574749,-0.311057,0.720755,210,413,1,1,1.4142,33.9411,
25,1.0417,keypoint,left_hip,0.585137,0.729555,-0.027935,0.998586,237,525,0,-2,2.0000,48.0000,
25,1.0417,keypoint,right_hip,0.489196,0.732188,0.028409,0.996794,198,527,1,-1,1.4142,33.9411,
25,1.0417,keypoint,left_knee,0.591496,0.850199,-0.107143,0.986125,240,612,0,-3,3.0000,72.0000,
25,1.0417,keypoint,right_knee,0.506536,0.851106,-0.018278,0.967598,205,612,1,-4,4.1231,98.9545,
25,1.0417,keypoint,left_ankle,0.589661,0.952883,0.124530,0.955972,239,686,0,-1,1.0000,24.0000,
25,1.0417,keypoint,right_ankle,0.525690,0.954982,0.161064,0.912295,213,687,2,-4,4.4721,107.3313,
25,1.0417,angle,left_elbow,,,,,,,,,,,78.4078
25,1.0417,angle,right_elbow,,,,,,,,,,,54.8193
25,1.0417,angle,left_knee,,,,,,,,,,,177.2508
25,1.0417,angle,right_knee,,,,,,,,,,,178.6193
26,1.0833,keypoint,nose,0.520231,0.541096,-0.119266,0.997827,211,389,-1,-2,2.2361,53.6656,
26,1.0833,keypoint,left_shoulder,0.605679,0.578478,0.076081,0.999863,245,416,-1,-2,2.2361,53.6656,
26,1.0833,keypoint,right_shoulder,0.456640,0.592723,0.177423,0.995504,185,426,0,-1,1.0000,24.0000,
26,1.0833,keypoint,left_elbow,0.625971,0.630942,-0.100364,0.957770,254,454,0,-3,3.0000,72.0000,
26,1.0833,keypoint,right_elbow,0.491556,0.622987,-0.033316,0.741810,199,448,0,2,2.0000,48.0000,
26,1.0833,keypoint,left_wrist,0.508589,0.633783,-0.192310,0.908286,206,456,-1,-1,1.4142,33.9411,
26,1.0833,keypoint,right_wrist,0.517164,0.574395,-0.303555,0.719691,209,413,-1,0,1.0000,24.0000,
26,1.0833,keypoint,left_hip,0.585519,0.725612,-0.033020,0.998631,237,522,0,-3,3.0000,72.0000,
26,1.0833,keypoint,right_hip,0.491369,0.728604,0.033492,0.996806,199,524,1,-3,3.1623,75.8947,
26,1.0833,keypoint,left_knee,0.591759,0.845410,-0.107641,0.986099,240,608,0,-4,4.0000,96.0000,
26,1.0833,keypoint,right_knee,0.507079,0.845949,0.006185,0.967547,205,609,0,-3,3.0000,72.0000,
26,1.0833,keypoint,left_ankle,0.589629,0.950846,0.084167,0.955878,239,684,0,-2,2.0000,48.0000,
26,1.0833,keypoint,right_ankle,0.527028,0.949727,0.182831,0.912478,213,683,0,-4,4.0000,96.0000,
26,1.0833,angle,left_elbow,,,,,,,,,,,79.0614
26,1.0833,angle,right_elbow,,,,,,,,,,,48.4166
26,1.0833,angle,left_knee,,,,,,,,,,,177.2483
26,1.0833,angle,right_knee,,,,,,,,,,,177.8675
27,1.1250,keypoint,nose,0.518338,0.536576,-0.110122,0.997840,210,386,-1,-3,3.1623,75.8947,
27,1.1250,keypoint,left_shoulder,0.604052,0.575562,0.079696,0.999868,245,414,0,-2,2.0000,48.0000,
27,1.1250,keypoint,right_shoulder,0.456598,0.589925,0.176975,0.995395,185,424,0,-2,2.0000,48.0000,
27,1.1250,keypoint,left_elbow,0.624463,0.628768,-0.098899,0.959395,253,452,-1,-2,2.2361,53.6656,
27,1.1250,keypoint,right_elbow,0.491774,0.623053,-0.061989,0.733763,199,448,0,0,0.0000,0.0000,
27,1.1250,keypoint,left_wrist,0.506381,0.633725,-0.203172,0.911326,205,456,-1,0,1.0000,24.0000,
27,1.1250,keypoint,right_wrist,0.517106,0.573200,-0.359623,0.718810,209,412,0,-1,1.0000,24.0000,
27,1.1250,keypoint,left_hip,0.585884,0.721815,-0.032721,0.998648,237,519,0,-3,3.0000,72.0000,
27,1.1250,keypoint,right_hip,0.494081,0.725320,0.033160,0.996798,200,522,1,-2,2.2361,53.6656,
27,1.1250,keypoint,left_knee,0.591742,0.840654,-0.103410,0.985475,240,605,0,-3,3.0000,72.0000,
27,1.1250,keypoint,right_knee,0.508974,0.841386,-0.001677,0.967005,206,605,1,-4,4.1231,98.9545,
27,1.1250,keypoint,left_ankle,0.589354,0.947965,0.105347,0.954646,239,682,0,-2,2.0000,48.0000,
27,1.1250,keypoint,right_ankle,0.529768,0.946494,0.180175,0.912057,215,681,2,-2,2.8284,67.8823,
27,1.1250,angle,left_elbow,,,,,,,,,,,82.8750
27,1.1250,angle,right_elbow,,,,,,,,,,,45.7805
27,1.1250,angle,left_knee,,,,,,,,,,,177.2581
27,1.1250,angle,right_knee,,,,,,,,,,,177.3811
28,1.1667,keypoint,nose,0.515022,0.527120,-0.094264,0.997836,209,379,-1,-7,7.0711,169.7056,
28,1.1667,keypoint,left_shoulder,0.601667,0.570059,0.080380,0.999867,244,410,-1,-4,4.1231,98.9545,
28,1.1667,keypoint,right_shoulder,0.456769,0.583478,0.185075,0.995289,185,420,0,-4,4.0000,96.0000,
28,1.1667,keypoint,left_elbow,0.620337,0.626719,-0.074445,0.960533,251,451,-2,-1,2.2361,53.6656,
28,1.1667,keypoint,right_elbow,0.494284,0.623089,-0.056101,0.726687,200,448,1,0,1.0000,24.0000,
28,1.1667,keypoint,left_wrist,0.501573,0.629290,-0.125756,0.913695,203,453,-2,-3,3.6056,86.5332,
28,1.1667,keypoint,right_wrist,0.513013,0.569640,-0.361659,0.725502,208,410,-1,-2,2.2361,53.6656,
28,1.1667,keypoint,left_hip,0.586052,0.715543,-0.035856,0.998644,237,515,0,-4,4.0000,96.0000,
28,1.1667,keypoint,right_hip,0.495203,0.719360,0.036265,0.996758,201,517,1,-5,5.0990,122.3765,
28,1.1667,keypoint,left_knee,0.591551,0.834101,-0.103805,0.983533,240,600,0,-5,5.0000,120.0000,
28,1.1667,keypoint,right_knee,0.511076,0.833724,0.001329,0.963105,207,600,1,-5,5.0990,122.3765,
28,1.1667,keypoint,left_ankle,0.588473,0.944288,0.112946,0.948747,238,679,-1,-3,3.1623,75.8947,
28,1.1667,keypoint,right_ankle,0.531521,0.941413,0.180264,0.906389,215,677,0,-4,4.0000,96.0000,
28,1.1667,angle,left_elbow,,,,,,,,,,,82.6972
28,1.1667,angle,right_elbow,,,,,,,,,,,40.0672
28,1.1667,angle,left_knee,,,,,,,,,,,176.5284
28,1.1667,angle,right_knee,,,,,,,,,,,178.2031
29,1.2083,keypoint,nose,0.512464,0.523344,-0.076951,0.997858,208,376,-1,-3,3.1623,75.8947,
29,1.2083,keypoint,left_shoulder,0.599922,0.565824,0.093233,0.999866,243,407,-1,-3,3.1623,75.8947,
29,1.2083,keypoint,right_shoulder,0.456749,0.581059,0.203065,0.995176,185,418,0,-2,2.0000,48.0000,
29,1.2083,keypoint,left_elbow,0.618212,0.625280,-0.061058,0.962350,250,450,-1,-1,1.4142,33.9411,
29,1.2083,keypoint,right_elbow,0.494334,0.621868,-0.054251,0.722972,200,447,0,-1,1.0000,24.0000,
29,1.2083,keypoint,left_wrist,0.499759,0.629679,-0.133718,0.918390,202,453,-1,0,1.0000,24.0000,
29,1.2083,keypoint,right_wrist,0.501253,0.562696,-0.378345,0.736142,203,405,-5,-5,7.0711,169.7056,
29,1.2083,keypoint,left_hip,0.586321,0.713877,-0.034193,0.998620,238,513,1,-2,2.2361,53.6656,
29,1.2083,keypoint,right_hip,0.496657,0.717337,0.034611,0.996801,201,516,0,-1,1.0000,24.0000,
29,1.2083,keypoint,left_knee,0.590505,0.832736,-0.097774,0.981707,239,599,-1,-1,1.4142,33.9411,
29,1.2083,keypoint,right_knee,0.510966,0.833365,-0.002210,0.960394,207,600,0,0,0.0000,0.0000,
29,1.2083,keypoint,left_ankle,0.587020,0.942910,0.131084,0.942517,238,678,0,-1,1.0000,24.0000,
29,1.2083,keypoint,right_ankle,0.532039,0.943987,0.163337,0.903110,216,679,1,2,2.2361,53.6656,
29,1.2083,angle,left_elbow,,,,,,,,,,,84.3302
29,1.2083,angle,right_elbow,,,,,,,,,,,31.4355
29,1.2083,angle,left_knee,,,,,,,,,,,178.6086
29,1.2083,angle,right_knee,,,,,,,,,,,177.5863
30,1.2500,keypoint,nose,0.512007,0.522550,-0.067119,0.997856,207,376,-1,0,1.0000,24.0000,
30,1.2500,keypoint,left_shoulder,0.597932,0.563889,0.102187,0.999861,242,406,-1,-1,1.4142,33.9411,
30,1.2500,keypoint,right_shoulder,0.456822,0.580914,0.203443,0.994958,185,418,0,0,0.0000,0.0000,
30,1.2500,keypoint,left_elbow,0.617844,0.622118,-0.063097,0.964074,250,447,0,-3,3.0000,72.0000,
30,1.2500,keypoint,right_elbow,0.494633,0.620965,-0.051879,0.723148,200,447,0,0,0.0000,0.0000,
30,1.2500,keypoint,left_wrist,0.500933,0.631319,-0.150993,0.923212,203,454,1,1,1.4142,33.9411,
30,1.2500,keypoint,right_wrist,0.492440,0.559210,-0.376746,0.749769,199,402,-4,-3,5.0000,120.0000,
30,1.2500,keypoint,left_hip,0.586503,0.713751,-0.032977,0.998520,238,513,0,0,0.0000,0.0000,
30,1.2500,keypoint,right_hip,0.497739,0.716815,0.033398,0.996711,202,516,1,0,1.0000,24.0000,
30,1.2500,keypoint,left_knee,0.587631,0.832342,-0.101758,0.977448,238,599,-1,0,1.0000,24.0000,
30,1.2500,keypoint,right_knee,0.509872,0.834287,-0.028613,0.953194,207,600,0,0,0.0000,0.0000,
30,1.2500,keypoint,left_ankle,0.582883,0.941799,0.122293,0.926288,236,678,-2,0,2.0000,48.0000,
30,1.2500,keypoint,right_ankle,0.531622,0.944858,0.121829,0.890523,215,680,-1,1,1.4142,33.9411,
30,1.2500,angle,left_elbow,,,,,,,,,,,87.4302
30,1.2500,angle,right_elbow,,,,,,,,,,,26.0768
30,1.2500,angle,left_knee,,,,,,,,,,,178.5498
30,1.2500,angle,right_knee,,,,,,,,,,,177.6959
31,1.2917,keypoint,nose,0.511577,0.523630,-0.076817,0.997953,207,377,0,1,1.0000,24.0000,
31,1.2917,keypoint,left_shoulder,0.596478,0.564785,0.080731,0.999856,242,406,0,0,0.0000,0.0000,
31,1.2917,keypoint,right_shoulder,0.456348,0.581456,0.203685,0.994852,185,418,0,0,0.0000,0.0000,
31,1.2917,keypoint,left_elbow,0.617910,0.622252,-0.068564,0.965629,250,448,0,1,1.0000,24.0000,
31,1.2917,keypoint,right_elbow,0.495040,0.624234,-0.017697,0.719208,200,449,0,2,2.0000,48.0000,
31,1.2917,keypoint,left_wrist,0.500725,0.635702,-0.138945,0.926811,203,457,0,3,3.0000,72.0000,
31,1.2917,keypoint,right_wrist,0.491578,0.559766,-0.310223,0.758833,199,403,0,1,1.0000,24.0000,
31,1.2917,keypoint,left_hip,0.587362,0.715294,-0.036353,0.998476,238,515,0,2,2.0000,48.0000,
31,1.2917,keypoint,right_hip,0.498794,0.718360,0.036808,0.996734,202,517,0,1,1.0000,24.0000,
